user_id,first_name,last_name,full_name,email,location,industry,job_title,company,bio,skills,connections,experience_years,education,profile_views,posts_count,followers,following,created_date,last_active,verified,premium
ln_0379,Angela,Greene,Angela Greene,angela.greene@deloitte.com,"Washington, DC",Consulting,Business Analyst,Deloitte,Senior Business Analyst helping companies grow through client management and powerpoint. 15 years in Consulting.,"Client Management, PowerPoint, Excel, Project Management, Business Analysis",2423,15,"Mitchell, Pugh and Johnson University - BS Consulting",7558,333,3013,1716,2023-05-13,2025-06-07,False,False
ln_0380,Jamie,Lawson,Jamie Lawson,jamie.lawson@johnshopkins.com,"Baltimore, MD",Healthcare,Doctor,Johns Hopkins,Doctor at Johns Hopkins | 6+ years experience | Specializing in clinical trials,"Clinical Trials, Medical Research, Healthcare Management, Patient Care, EMR Systems",3000,6,Adkins LLC University - BS Healthcare,1520,263,2115,184,2021-12-15,2025-06-06,False,False
ln_0381,Laura,Allen,Laura Allen,laura.allen@coca-cola.com,"Los Angeles, CA",Marketing,Brand Manager,Coca-Cola,Senior Brand Manager helping companies grow through facebook ads and digital marketing. 5 years in Marketing.,"Facebook Ads, Digital Marketing, Content Marketing, SEO",1936,5,Rodriguez-Porter University - BS Marketing,4571,328,2190,1985,2021-08-04,2025-06-04,True,False
ln_0382,Tiffany,Hatfield,Tiffany Hatfield,tiffany.hatfield@morganstanley.com,"London, UK",Finance,Risk Analyst,Morgan Stanley,Risk Analyst | Morgan Stanley | Expert in sql | London based,"SQL, VBA, Tableau",1287,10,Anderson-Valencia University - BS Finance,6750,598,12136,1957,2021-05-30,2025-06-03,False,False
ln_0383,Felicia,Farmer,Felicia Farmer,felicia.farmer@airbnb.com,"San Francisco, CA",Technology,Tech Lead,Airbnb,Tech Lead at Airbnb | 13+ years experience | Specializing in git,"Git, JavaScript, Machine Learning, Python",1926,13,Smith Inc University - MS Technology,957,354,1101,1345,2017-07-13,2025-06-02,False,False
ln_0384,Sandra,Fry,Sandra Fry,sandra.fry@jpmorgan.com,"New York, NY",Finance,Portfolio Manager,JPMorgan,Portfolio Manager | JPMorgan | Expert in vba | New York based,"VBA, SQL, Tableau",896,3,Hunter-Fuller University - PhD Finance,2803,637,10113,1147,2020-12-09,2025-06-03,False,False
ln_0385,Jacqueline,Miller,Jacqueline Miller,jacqueline.miller@johnshopkins.com,"Cleveland, OH",Healthcare,Healthcare Administrator,Johns Hopkins,Senior Healthcare Administrator helping companies grow through clinical trials and healthcare management. 12 years in Healthcare.,"Clinical Trials, Healthcare Management, Patient Care, Medical Research, EMR Systems",1925,12,"Medina, Hernandez and Miller University - MBA Healthcare",1966,765,14745,1009,2017-12-26,2025-06-07,False,False
ln_0386,Terri,Moore,Terri Moore,terri.moore@unilever.com,"Atlanta, GA",Marketing,Brand Manager,Unilever,Senior Brand Manager helping companies grow through seo and facebook ads. 16 years in Marketing.,"SEO, Facebook Ads, Digital Marketing, Google Analytics, Content Marketing, Copywriting",370,16,Myers-Walters University - PhD Marketing,924,26,6908,1408,2023-04-11,2025-06-05,False,False
ln_0387,Carl,Hale,Carl Hale,carl.hale@ey.com,"Washington, DC",Consulting,Senior Consultant,EY,Senior Consultant | EY | Expert in business analysis | Washington based,"Business Analysis, Client Management, Excel, Project Management",272,18,"Ashley, Allen and Sanchez University - MS Consulting",7036,619,5179,1111,2023-11-27,2025-06-01,False,False
ln_0388,Cheryl,Brown,Cheryl Brown,cheryl.brown@google.com,"Seattle, WA",Technology,Full Stack Developer,Google,Full Stack Developer | Google | Expert in machine learning | Seattle based,"Machine Learning, SQL, JavaScript, Docker, Kubernetes",834,10,"Harmon, Yang and Wilson University - PhD Technology",7628,724,10764,601,2022-05-22,2025-06-05,True,False
ln_0389,Frank,Benton,Frank Benton,frank.benton@adobe.com,"Chicago, IL",Marketing,Marketing Manager,Adobe,Experienced Marketing Manager with 12 years in Marketing. Passionate about facebook ads and google analytics.,"Facebook Ads, Google Analytics, Content Marketing, Copywriting, SEO, Digital Marketing",1163,12,"Holmes, Carson and Green University - BS Marketing",4964,79,2594,754,2020-01-14,2025-06-06,False,False
ln_0390,Morgan,Quinn,Morgan Quinn,morgan.quinn@mayoclinic.com,"Baltimore, MD",Healthcare,Nurse,Mayo Clinic,Experienced Nurse with 17 years in Healthcare. Passionate about clinical trials and healthcare management.,"Clinical Trials, Healthcare Management, Patient Care, Medical Research, EMR Systems",2204,17,Wise Inc University - BS Healthcare,6478,663,3202,1666,2019-10-12,2025-06-04,True,False
ln_0391,Alexandria,Baker,Alexandria Baker,alexandria.baker@kpmg.com,"Chicago, IL",Consulting,Business Analyst,KPMG,Experienced Business Analyst with 5 years in Consulting. Passionate about powerpoint and client management.,"PowerPoint, Client Management, Strategy, Project Management, Business Analysis",660,5,"Burton, Crawford and Dixon University - MS Consulting",3255,516,6950,796,2017-10-27,2025-06-07,False,True
ln_0392,Garrett,Moore,Garrett Moore,garrett.moore@citi.com,"London, UK",Finance,Investment Banker,Citi,Investment Banker at Citi | 4+ years experience | Specializing in excel,"Excel, Risk Management, Tableau, Financial Modeling",171,4,Shannon Ltd University - PhD Finance,3052,339,11522,842,2022-06-29,2025-06-02,True,False
ln_0393,William,Williams,William Williams,william.williams@kpmg.com,"Chicago, IL",Consulting,Principal,KPMG,Principal at KPMG | 4+ years experience | Specializing in client management,"Client Management, PowerPoint, Strategy, Project Management",627,4,Sanchez Group University - BS Consulting,5836,252,5236,356,2019-12-25,2025-06-07,False,False
ln_0394,Harold,Horne,Harold Horne,harold.horne@salesforce.com,"New York, NY",Marketing,Growth Hacker,Salesforce,Growth Hacker at Salesforce | 2+ years experience | Specializing in digital marketing,"Digital Marketing, Google Analytics, Facebook Ads",541,2,Tran Ltd University - MBA Marketing,6696,695,8612,1314,2022-08-14,2025-06-03,True,True
ln_0395,Marc,Butler,Marc Butler,marc.butler@mayoclinic.com,"Baltimore, MD",Healthcare,Doctor,Mayo Clinic,Doctor at Mayo Clinic | 7+ years experience | Specializing in patient care,"Patient Care, EMR Systems, Healthcare Management",856,7,"Flores, Mckenzie and Duncan University - MS Healthcare",439,112,2584,1832,2018-04-09,2025-06-05,False,True
ln_0396,Brian,Walker,Brian Walker,brian.walker@baincompany.com,"Boston, MA",Consulting,Business Analyst,Bain & Company,Experienced Business Analyst with 19 years in Consulting. Passionate about project management and client management.,"Project Management, Client Management, Strategy, Excel",2266,19,"Jarvis, Finley and Jones University - BS Consulting",6063,216,4817,451,2020-09-08,2025-06-02,False,False
ln_0397,Megan,Murphy,Megan Murphy,megan.murphy@spotify.com,"Austin, TX",Technology,Data Scientist,Spotify,Senior Data Scientist helping companies grow through agile and react. 6 years in Technology.,"Agile, React, SQL, Docker, Python",1654,6,"Bryant, Wood and Carter University - PhD Technology",1955,546,3928,934,2022-12-04,2025-06-06,True,False
ln_0398,John,Richardson,John Richardson,john.richardson@microsoft.com,"Boston, MA",Technology,DevOps Engineer,Microsoft,Experienced DevOps Engineer with 2 years in Technology. Passionate about sql and docker.,"SQL, Docker, Machine Learning, Agile",1443,2,Cuevas-Parsons University - PhD Technology,1147,414,4846,1035,2022-07-24,2025-06-04,False,False
ln_0399,Laura,Hernandez,Laura Hernandez,laura.hernandez@adobe.com,"Atlanta, GA",Marketing,Digital Marketer,Adobe,Experienced Digital Marketer with 6 years in Marketing. Passionate about google analytics and seo.,"Google Analytics, SEO, Digital Marketing, Facebook Ads, Content Marketing",2861,6,Johnson-Weaver University - PhD Marketing,5705,127,6694,997,2021-11-19,2025-06-05,False,False
ln_0400,Alec,Rogers,Alec Rogers,alec.rogers@uber.com,"Austin, TX",Technology,Data Scientist,Uber,Senior Data Scientist helping companies grow through react and javascript. 7 years in Technology.,"React, JavaScript, Docker",920,7,"Bennett, Rojas and Parker University - PhD Technology",1205,258,13931,969,2018-11-14,2025-06-07,False,True
ln_0401,Robert,Woodward,Robert Woodward,robert.woodward@baincompany.com,"San Francisco, CA",Consulting,Principal,Bain & Company,Principal | Bain & Company | Expert in excel | San Francisco based,"Excel, Project Management, Client Management, Business Analysis, PowerPoint",542,5,Dawson Inc University - MBA Consulting,2253,521,8347,572,2017-09-28,2025-06-02,False,True
ln_0402,Megan,Gutierrez,Megan Gutierrez,megan.gutierrez@google.com,"San Francisco, CA",Technology,Tech Lead,Google,Senior Tech Lead helping companies grow through python and react. 5 years in Technology.,"Python, React, Kubernetes, Machine Learning, Docker, Git",2647,5,Ellis-Adkins University - MBA Technology,6427,98,11031,1639,2021-07-01,2025-06-04,False,False
ln_0403,Dana,Foster,Dana Foster,dana.foster@coca-cola.com,"Atlanta, GA",Marketing,Digital Marketer,Coca-Cola,Experienced Digital Marketer with 14 years in Marketing. Passionate about facebook ads and content marketing.,"Facebook Ads, Content Marketing, Copywriting, Google Analytics, Digital Marketing, SEO",1671,14,"Bradley, Graham and Brandt University - PhD Marketing",2776,405,7450,1041,2019-02-03,2025-06-02,True,True
ln_0404,Leslie,Owen,Leslie Owen,leslie.owen@johnshopkins.com,"Cleveland, OH",Healthcare,Medical Director,Johns Hopkins,Medical Director | Johns Hopkins | Expert in medical research | Cleveland based,"Medical Research, Healthcare Management, Clinical Trials, EMR Systems, Patient Care",2803,4,"Decker, Nguyen and Chavez University - PhD Healthcare",4098,595,14197,420,2019-01-26,2025-06-07,False,False
ln_0405,Derek,Carrillo,Derek Carrillo,derek.carrillo@nike.com,"Miami, FL",Marketing,SEO Specialist,Nike,Senior SEO Specialist helping companies grow through content marketing and copywriting. 5 years in Marketing.,"Content Marketing, Copywriting, Digital Marketing, Google Analytics, Facebook Ads",1528,5,Moore and Sons University - MBA Marketing,6468,660,5791,879,2020-07-31,2025-06-03,True,False
ln_0406,David,Howard,David Howard,david.howard@kaiserpermanente.com,"Boston, MA",Healthcare,Healthcare Administrator,Kaiser Permanente,Experienced Healthcare Administrator with 19 years in Healthcare. Passionate about medical research and emr systems.,"Medical Research, EMR Systems, Healthcare Management, Clinical Trials",2918,19,Hayes Group University - MBA Healthcare,7318,332,2075,791,2019-04-16,2025-06-01,False,False
ln_0407,Eric,Parks,Eric Parks,eric.parks@uber.com,"Boston, MA",Technology,DevOps Engineer,Uber,DevOps Engineer | Uber | Expert in machine learning | Boston based,"Machine Learning, Python, SQL, Agile, Git, React",1420,13,"Terry, Williams and Huff University - MBA Technology",6821,520,1839,1514,2019-09-23,2025-06-01,False,False
ln_0408,John,Kelly,John Kelly,john.kelly@bostonconsultinggroup.com,"Washington, DC",Consulting,Business Analyst,Boston Consulting Group,Business Analyst at Boston Consulting Group | 18+ years experience | Specializing in powerpoint,"PowerPoint, Excel, Business Analysis, Project Management, Strategy",1277,18,"Williams, Evans and Wilkins University - MS Consulting",589,324,9596,923,2018-08-26,2025-06-07,False,False
ln_0409,Melissa,Hawkins,Melissa Hawkins,melissa.hawkins@techcorp.com,"San Francisco, CA",Technology,Tech Lead,TechCorp,Experienced Tech Lead with 12 years in Technology. Passionate about machine learning and javascript.,"Machine Learning, JavaScript, SQL, AWS, Git",2768,12,"Wright, Murray and Lara University - MS Technology",4334,327,7292,1458,2018-05-31,2025-06-01,False,True
ln_0410,Maria,Haas,Maria Haas,maria.haas@adobe.com,"Miami, FL",Marketing,Brand Manager,Adobe,Brand Manager | Adobe | Expert in copywriting | Miami based,"Copywriting, Facebook Ads, SEO, Digital Marketing, Content Marketing, Google Analytics",1197,7,Gonzalez Group University - PhD Marketing,7856,599,12104,1383,2020-01-15,2025-06-05,True,True
ln_0411,Deanna,Aguilar,Deanna Aguilar,deanna.aguilar@unilever.com,"Los Angeles, CA",Marketing,Digital Marketer,Unilever,Senior Digital Marketer helping companies grow through google analytics and copywriting. 14 years in Marketing.,"Google Analytics, Copywriting, Content Marketing, Digital Marketing, Facebook Ads",1275,14,Lowery-Jones University - BS Marketing,2300,723,10050,583,2024-05-30,2025-06-02,False,True
ln_0412,Debbie,Lamb,Debbie Lamb,debbie.lamb@jpmorgan.com,"Chicago, IL",Finance,Financial Analyst,JPMorgan,Senior Financial Analyst helping companies grow through vba and python. 6 years in Finance.,"VBA, Python, Risk Management, SQL, Financial Modeling, Tableau",658,6,Stein LLC University - MBA Finance,2316,304,10991,1227,2018-04-17,2025-06-07,False,False
ln_0413,Brent,Glass,Brent Glass,brent.glass@proctergamble.com,"New York, NY",Marketing,Marketing Manager,Procter & Gamble,Marketing Manager | Procter & Gamble | Expert in facebook ads | New York based,"Facebook Ads, Content Marketing, Digital Marketing, SEO, Copywriting",675,3,Underwood-Foster University - BS Marketing,1116,604,12233,1124,2017-08-22,2025-06-05,False,False
ln_0414,Gerald,Lewis,Gerald Lewis,gerald.lewis@baincompany.com,"San Francisco, CA",Consulting,Principal,Bain & Company,Senior Principal helping companies grow through business analysis and project management. 11 years in Consulting.,"Business Analysis, Project Management, Strategy",2493,11,Hill Group University - PhD Consulting,6801,786,12389,583,2023-08-14,2025-06-01,False,True
ln_0415,Christine,Sanchez,Christine Sanchez,christine.sanchez@meta.com,"New York, NY",Technology,Data Scientist,Meta,Senior Data Scientist helping companies grow through kubernetes and machine learning. 4 years in Technology.,"Kubernetes, Machine Learning, Python, AWS, Git, React",2335,4,Porter-Andrade University - PhD Technology,4090,719,4236,668,2020-10-14,2025-06-01,False,False
ln_0416,Patrick,Barnes,Patrick Barnes,patrick.barnes@kaiserpermanente.com,"Baltimore, MD",Healthcare,Healthcare Administrator,Kaiser Permanente,Healthcare Administrator at Kaiser Permanente | 2+ years experience | Specializing in emr systems,"EMR Systems, Patient Care, Healthcare Management",1136,2,"Wilkerson, Fox and Mccoy University - PhD Healthcare",2733,674,11678,843,2023-01-18,2025-06-06,False,False
ln_0417,Veronica,Casey,Veronica Casey,veronica.casey@kpmg.com,"San Francisco, CA",Consulting,Strategy Consultant,KPMG,Strategy Consultant at KPMG | 10+ years experience | Specializing in strategy,"Strategy, Excel, PowerPoint, Business Analysis, Client Management, Project Management",756,10,Castillo-Harrington University - PhD Consulting,5372,344,14609,1763,2019-11-04,2025-06-04,False,False
ln_0418,Marc,Nelson,Marc Nelson,marc.nelson@microsoft.com,"Austin, TX",Technology,Product Manager,Microsoft,Experienced Product Manager with 9 years in Technology. Passionate about kubernetes and docker.,"Kubernetes, Docker, Agile, SQL, Python, JavaScript",1541,9,Flores and Sons University - PhD Technology,5132,766,13527,1221,2017-08-21,2025-06-06,False,False
ln_0419,Juan,Stokes,Juan Stokes,juan.stokes@google.com,"Seattle, WA",Technology,Full Stack Developer,Google,Experienced Full Stack Developer with 11 years in Technology. Passionate about react and python.,"React, Python, Kubernetes, JavaScript, Docker, Agile",553,11,Moreno-Wang University - BS Technology,2244,548,11891,1672,2024-06-05,2025-06-07,False,False
ln_0420,Craig,Sandoval,Craig Sandoval,craig.sandoval@kpmg.com,"Chicago, IL",Consulting,Senior Consultant,KPMG,Experienced Senior Consultant with 7 years in Consulting. Passionate about excel and business analysis.,"Excel, Business Analysis, PowerPoint, Strategy, Project Management, Client Management",1797,7,Ferguson-Moody University - MS Consulting,1690,422,14558,872,2022-08-04,2025-06-06,False,False
ln_0421,Stacie,Johnston,Stacie Johnston,stacie.johnston@goldmansachs.com,Singapore,Finance,Financial Analyst,Goldman Sachs,Experienced Financial Analyst with 6 years in Finance. Passionate about excel and risk management.,"Excel, Risk Management, VBA, Bloomberg",1742,6,Kelly-Combs University - PhD Finance,5118,286,2645,282,2023-05-08,2025-06-02,False,True
ln_0422,Brittany,Drake,Brittany Drake,brittany.drake@mckinseycompany.com,"Washington, DC",Consulting,Management Consultant,McKinsey & Company,Senior Management Consultant helping companies grow through excel and client management. 9 years in Consulting.,"Excel, Client Management, Strategy, Project Management, PowerPoint, Business Analysis",2124,9,"Howard, Vargas and Warner University - PhD Consulting",1266,461,14230,523,2019-11-23,2025-06-04,False,False
ln_0423,Douglas,Vaughan,Douglas Vaughan,douglas.vaughan@johnshopkins.com,"Cleveland, OH",Healthcare,Medical Director,Johns Hopkins,Medical Director at Johns Hopkins | 9+ years experience | Specializing in clinical trials,"Clinical Trials, Medical Research, Patient Care, EMR Systems",2630,9,Weaver-Thompson University - PhD Healthcare,7632,274,6256,1293,2017-09-13,2025-06-01,False,False
ln_0424,Carolyn,Smith,Carolyn Smith,carolyn.smith@amazon.com,"New York, NY",Technology,DevOps Engineer,Amazon,Experienced DevOps Engineer with 3 years in Technology. Passionate about aws and kubernetes.,"AWS, Kubernetes, Git, Docker, Machine Learning, React",2381,3,Smith-Hardin University - MBA Technology,626,360,4047,1064,2018-11-04,2025-06-01,False,False
ln_0425,Jennifer,Sellers,Jennifer Sellers,jennifer.sellers@mckinseycompany.com,"Chicago, IL",Consulting,Management Consultant,McKinsey & Company,Management Consultant at McKinsey & Company | 9+ years experience | Specializing in powerpoint,"PowerPoint, Excel, Client Management, Strategy, Project Management, Business Analysis",2163,9,Brown-Hernandez University - PhD Consulting,7821,367,14583,1058,2022-05-14,2025-06-01,True,False
ln_0426,Daniel,Fox,Daniel Fox,daniel.fox@bostonconsultinggroup.com,"Chicago, IL",Consulting,Senior Consultant,Boston Consulting Group,Senior Senior Consultant helping companies grow through powerpoint and strategy. 16 years in Consulting.,"PowerPoint, Strategy, Business Analysis",1576,16,Yu-Brooks University - PhD Consulting,2517,289,10242,1798,2024-01-10,2025-06-03,False,True
ln_0427,Craig,Turner,Craig Turner,craig.turner@johnshopkins.com,"Baltimore, MD",Healthcare,Healthcare Administrator,Johns Hopkins,Healthcare Administrator at Johns Hopkins | 2+ years experience | Specializing in medical research,"Medical Research, Clinical Trials, Patient Care, Healthcare Management, EMR Systems",850,2,Daugherty Ltd University - MBA Healthcare,4052,286,2879,1545,2024-01-27,2025-06-06,False,True
ln_0428,Susan,Banks,Susan Banks,susan.banks@nike.com,"Chicago, IL",Marketing,Marketing Manager,Nike,Experienced Marketing Manager with 12 years in Marketing. Passionate about google analytics and copywriting.,"Google Analytics, Copywriting, Digital Marketing, Content Marketing, Facebook Ads, SEO",934,12,Mann PLC University - MS Marketing,1679,192,12486,1141,2022-04-15,2025-06-07,False,False
ln_0429,Kristin,Walker,Kristin Walker,kristin.walker@pwc.com,"New York, NY",Consulting,Strategy Consultant,PwC,Senior Strategy Consultant helping companies grow through excel and strategy. 4 years in Consulting.,"Excel, Strategy, Business Analysis, Client Management",206,4,"Olsen, Gray and Gross University - MS Consulting",5781,716,2198,907,2019-06-30,2025-06-02,False,False
ln_0430,Aaron,Miles,Aaron Miles,aaron.miles@netflix.com,"Seattle, WA",Technology,Full Stack Developer,Netflix,Senior Full Stack Developer helping companies grow through javascript and sql. 15 years in Technology.,"JavaScript, SQL, Git",2533,15,"Myers, Gamble and Sanford University - MBA Technology",2898,64,10950,1374,2017-08-29,2025-06-05,False,False
ln_0431,Samantha,Ponce,Samantha Ponce,samantha.ponce@bostonconsultinggroup.com,"New York, NY",Consulting,Strategy Consultant,Boston Consulting Group,Strategy Consultant | Boston Consulting Group | Expert in powerpoint | New York based,"PowerPoint, Strategy, Project Management, Client Management, Business Analysis",1145,3,Bowman Inc University - BS Consulting,2166,428,1661,142,2023-12-28,2025-06-01,False,True
ln_0432,Julie,Young,Julie Young,julie.young@hubspot.com,"Los Angeles, CA",Marketing,Brand Manager,HubSpot,Brand Manager at HubSpot | 10+ years experience | Specializing in content marketing,"Content Marketing, Google Analytics, Facebook Ads",1570,10,Jackson-Mcclure University - MBA Marketing,7016,396,8599,509,2018-01-20,2025-06-05,False,False
ln_0433,Danielle,Tanner,Danielle Tanner,danielle.tanner@adobe.com,"Miami, FL",Marketing,Brand Manager,Adobe,Experienced Brand Manager with 14 years in Marketing. Passionate about digital marketing and google analytics.,"Digital Marketing, Google Analytics, Content Marketing, Facebook Ads, Copywriting, SEO",265,14,Smith-Clark University - MS Marketing,3997,712,3873,1426,2022-04-14,2025-06-03,False,True
ln_0434,Kristin,Le,Kristin Le,kristin.le@hubspot.com,"Miami, FL",Marketing,SEO Specialist,HubSpot,SEO Specialist | HubSpot | Expert in content marketing | Miami based,"Content Marketing, Google Analytics, Facebook Ads",1330,3,Cruz Ltd University - BS Marketing,1246,720,14993,715,2020-05-15,2025-06-02,False,False
ln_0435,Robert,Macias,Robert Macias,robert.macias@mayoclinic.com,"Los Angeles, CA",Healthcare,Pharmacist,Mayo Clinic,Pharmacist | Mayo Clinic | Expert in patient care | Los Angeles based,"Patient Care, EMR Systems, Healthcare Management",487,14,Payne-Garcia University - PhD Healthcare,5613,757,9513,1764,2020-10-15,2025-06-07,False,True
ln_0436,Debra,Mcdaniel,Debra Mcdaniel,debra.mcdaniel@spotify.com,"San Francisco, CA",Technology,Full Stack Developer,Spotify,Experienced Full Stack Developer with 13 years in Technology. Passionate about sql and react.,"SQL, React, Git",441,13,Hayes Inc University - PhD Technology,7382,741,5076,742,2019-07-01,2025-06-03,False,False
ln_0437,Stephanie,Jones,Stephanie Jones,stephanie.jones@salesforce.com,"Chicago, IL",Marketing,SEO Specialist,Salesforce,SEO Specialist | Salesforce | Expert in seo | Chicago based,"SEO, Copywriting, Facebook Ads, Digital Marketing, Google Analytics",2288,4,Barron and Sons University - MBA Marketing,247,424,2111,127,2022-07-22,2025-06-04,False,False
ln_0438,Rachael,Davis,Rachael Davis,rachael.davis@hubspot.com,"Miami, FL",Marketing,Growth Hacker,HubSpot,Growth Hacker at HubSpot | 3+ years experience | Specializing in content marketing,"Content Marketing, Facebook Ads, Copywriting, Google Analytics, SEO, Digital Marketing",653,3,"Galloway, Barry and Bush University - MBA Marketing",1763,134,13568,132,2020-06-14,2025-06-05,False,True
ln_0439,Catherine,Hamilton,Catherine Hamilton,catherine.hamilton@airbnb.com,"Seattle, WA",Technology,Data Scientist,Airbnb,Data Scientist | Airbnb | Expert in kubernetes | Seattle based,"Kubernetes, Git, AWS, Python",706,10,Garcia and Sons University - PhD Technology,3656,42,2108,440,2024-04-02,2025-06-03,False,False
ln_0440,Angela,Frost,Angela Frost,angela.frost@nike.com,"New York, NY",Marketing,Content Creator,Nike,Experienced Content Creator with 11 years in Marketing. Passionate about facebook ads and seo.,"Facebook Ads, SEO, Copywriting, Google Analytics, Content Marketing, Digital Marketing",520,11,"Baker, Campbell and Young University - PhD Marketing",3605,527,12276,1285,2017-10-12,2025-06-05,False,False
ln_0441,Mary,Hernandez,Mary Hernandez,mary.hernandez@clevelandclinic.com,"Cleveland, OH",Healthcare,Doctor,Cleveland Clinic,Senior Doctor helping companies grow through emr systems and clinical trials. 14 years in Healthcare.,"EMR Systems, Clinical Trials, Patient Care, Healthcare Management, Medical Research",2366,14,Smith-Miller University - MBA Healthcare,2394,683,7034,1920,2023-03-14,2025-06-05,False,False
ln_0442,Timothy,Davis,Timothy Davis,timothy.davis@clevelandclinic.com,"Boston, MA",Healthcare,Healthcare Administrator,Cleveland Clinic,Healthcare Administrator at Cleveland Clinic | 15+ years experience | Specializing in healthcare management,"Healthcare Management, Medical Research, Clinical Trials, EMR Systems",2179,15,Jackson LLC University - BS Healthcare,5014,721,5756,1987,2024-04-09,2025-06-04,False,False
ln_0443,Darrell,Glover,Darrell Glover,darrell.glover@coca-cola.com,"Atlanta, GA",Marketing,Digital Marketer,Coca-Cola,Digital Marketer | Coca-Cola | Expert in copywriting | Atlanta based,"Copywriting, Content Marketing, Google Analytics, Digital Marketing, Facebook Ads, SEO",628,3,Burns-Guerrero University - BS Marketing,1834,180,10124,1107,2018-01-26,2025-06-04,True,False
ln_0444,Jackson,Mcclure,Jackson Mcclure,jackson.mcclure@unilever.com,"Los Angeles, CA",Marketing,Brand Manager,Unilever,Brand Manager at Unilever | 12+ years experience | Specializing in digital marketing,"Digital Marketing, Content Marketing, Facebook Ads",815,12,Lopez-Williams University - MBA Marketing,6809,85,5733,981,2020-07-05,2025-06-02,True,True
ln_0445,Mary,Elliott,Mary Elliott,mary.elliott@deloitte.com,"Chicago, IL",Consulting,Strategy Consultant,Deloitte,Strategy Consultant | Deloitte | Expert in powerpoint | Chicago based,"PowerPoint, Strategy, Client Management, Project Management, Excel",1972,2,Goodwin Ltd University - MBA Consulting,1067,645,10188,1701,2018-02-10,2025-06-05,False,True
ln_0446,Lindsey,Gutierrez,Lindsey Gutierrez,lindsey.gutierrez@pwc.com,"New York, NY",Consulting,Management Consultant,PwC,Senior Management Consultant helping companies grow through client management and strategy. 6 years in Consulting.,"Client Management, Strategy, Business Analysis, Excel",3000,6,"Perez, Brown and Hughes University - PhD Consulting",6442,538,8365,1600,2021-02-02,2025-06-07,False,True
ln_0447,Gloria,Mayer,Gloria Mayer,gloria.mayer@johnshopkins.com,"Boston, MA",Healthcare,Medical Researcher,Johns Hopkins,Senior Medical Researcher helping companies grow through clinical trials and emr systems. 16 years in Healthcare.,"Clinical Trials, EMR Systems, Patient Care, Healthcare Management",1274,16,"Keith, Alvarez and Miller University - BS Healthcare",898,292,6301,1564,2023-10-02,2025-06-06,False,False
ln_0448,Wayne,Lester,Wayne Lester,wayne.lester@bankofamerica.com,Singapore,Finance,Investment Banker,Bank of America,Senior Investment Banker helping companies grow through risk management and excel. 17 years in Finance.,"Risk Management, Excel, VBA, SQL, Python, Tableau",221,17,"Byrd, Oliver and Martinez University - PhD Finance",1392,30,11957,1751,2022-09-25,2025-06-02,False,True
ln_0449,Tracey,Stanton,Tracey Stanton,tracey.stanton@clevelandclinic.com,"Rochester, MN",Healthcare,Medical Researcher,Cleveland Clinic,Senior Medical Researcher helping companies grow through patient care and clinical trials. 17 years in Healthcare.,"Patient Care, Clinical Trials, EMR Systems, Healthcare Management, Medical Research",1817,17,Martinez Group University - PhD Healthcare,7456,717,11681,1233,2017-12-25,2025-06-05,False,False
ln_0450,James,Carson,James Carson,james.carson@mayoclinic.com,"Baltimore, MD",Healthcare,Medical Researcher,Mayo Clinic,Medical Researcher | Mayo Clinic | Expert in clinical trials | Baltimore based,"Clinical Trials, EMR Systems, Healthcare Management, Patient Care",2956,18,Flowers LLC University - MS Healthcare,7471,684,6827,1688,2019-09-03,2025-06-06,False,False
ln_0451,Lindsay,Miller,Lindsay Miller,lindsay.miller@netflix.com,"Austin, TX",Technology,UX Designer,Netflix,Senior UX Designer helping companies grow through git and agile. 3 years in Technology.,"Git, Agile, Machine Learning, JavaScript",2235,3,"Sanders, Nguyen and Hill University - MS Technology",6401,670,2821,147,2020-08-22,2025-06-07,True,False
ln_0452,Kristin,Dean,Kristin Dean,kristin.dean@bostonconsultinggroup.com,"Chicago, IL",Consulting,Business Analyst,Boston Consulting Group,Experienced Business Analyst with 4 years in Consulting. Passionate about project management and strategy.,"Project Management, Strategy, Client Management, Business Analysis, PowerPoint, Excel",2766,4,"Harrington, Rodriguez and Hernandez University - MBA Consulting",3876,325,9578,1609,2021-05-26,2025-06-05,True,False
ln_0453,Tammie,Garcia,Tammie Garcia,tammie.garcia@citi.com,Singapore,Finance,VP Finance,Citi,VP Finance | Citi | Expert in sql | Singapore based,"SQL, Bloomberg, Tableau, Python",2228,5,Hart Inc University - BS Finance,1062,355,8661,1292,2022-12-07,2025-06-07,False,False
ln_0454,Nicole,Humphrey,Nicole Humphrey,nicole.humphrey@unilever.com,"Atlanta, GA",Marketing,Marketing Manager,Unilever,Marketing Manager | Unilever | Expert in digital marketing | Atlanta based,"Digital Marketing, Copywriting, Facebook Ads, SEO, Google Analytics, Content Marketing",419,7,Reyes-Washington University - MS Marketing,5744,558,6798,1304,2021-09-11,2025-06-01,False,False
ln_0455,Joshua,Thomas,Joshua Thomas,joshua.thomas@clevelandclinic.com,"Cleveland, OH",Healthcare,Pharmacist,Cleveland Clinic,Pharmacist | Cleveland Clinic | Expert in clinical trials | Cleveland based,"Clinical Trials, EMR Systems, Patient Care, Healthcare Management, Medical Research",629,16,"Becker, Morales and Foster University - MBA Healthcare",5889,237,7661,1069,2023-08-02,2025-06-05,True,True
